lakeid,sta,sampledate,andate,coreid,top_bottom,species_name,head_size,head_size_units_to_mm,,
myv,5,2017-07-10,2017-07-19,2,2,ch,4,50,,
myv,5,2017-07-10,2017-07-19,2,2,tp,25,50,,
myv,5,2017-07-10,2017-07-19,2,2,tp,23,50,,
myv,5,2017-07-10,2017-07-19,2,2,tp,15,50,,
myv,5,2017-07-10,2017-07-19,2,2,tp,8,50,,
myv,5,2017-07-10,2017-07-19,2,2,tp,9,50,,
myv,5,2017-07-10,2017-07-19,2,2,tp,8,50,,
myv,5,2017-07-10,2017-07-19,2,2,or,7,50,,
myv,5,2017-07-10,2017-07-19,2,2,or,4,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,14,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,14,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,13,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,14,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,14,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,14,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,9,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,9,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,16,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,9,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,5,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,14,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,14,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,9,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,9,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,9,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,14,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,9,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,9,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,9,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,9,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,9,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,5,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,9,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,9,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,15,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,5,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,5,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,9,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,13,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,5,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,5,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,5,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,9,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,5,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,5,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,9,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,13,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,5,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,5,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,9,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,9,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,5,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,9,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,5,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,5,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,5,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,14,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,14,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,14,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,5,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,5,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,5,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,13,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,5,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,9,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,5,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,5,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,5,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,9,50,,
myv,5,2017-07-10,2017-07-19,3,2,tt,5,50,,
myv,5,2017-07-10,2017-07-19,3,2,ch,5,50,,
myv,5,2017-07-10,2017-07-19,3,2,ch,5,50,,
myv,5,2017-07-10,2017-07-19,3,2,tp,23,50,,
myv,5,2017-07-10,2017-07-19,3,2,tp,25,50,,
myv,5,2017-07-10,2017-07-19,3,2,tp,9,50,,
myv,5,2017-07-10,2017-07-19,3,2,tp,25,50,,
myv,5,2017-07-10,2017-07-19,3,2,tp,8,50,,
myv,5,2017-07-10,2017-07-19,3,2,tp,8,50,,
myv,5,2017-07-10,2017-07-19,3,2,tp,8,50,,
myv,5,2017-07-10,2017-07-19,3,2,tp,8,50,,
myv,5,2017-07-10,2017-07-19,3,2,tp,8,50,,
myv,5,2017-07-10,2017-07-19,3,2,or,11,50,,
myv,5,2017-07-10,2017-07-19,3,2,or,11,50,,
myv,5,2017-07-10,2017-07-19,4,2,tt,14,50,,
myv,5,2017-07-10,2017-07-19,4,2,tt,14,50,,
myv,5,2017-07-10,2017-07-19,4,2,tt,13,50,,
myv,5,2017-07-10,2017-07-19,4,2,tt,14,50,,
myv,5,2017-07-10,2017-07-19,4,2,tt,14,50,,
myv,5,2017-07-10,2017-07-19,4,2,tt,14,50,,
myv,5,2017-07-10,2017-07-19,4,2,tt,13,50,,
myv,5,2017-07-10,2017-07-19,4,2,tt,13,50,,
myv,5,2017-07-10,2017-07-19,4,2,tt,14,50,,
myv,5,2017-07-10,2017-07-19,4,2,tt,14,50,,
myv,5,2017-07-10,2017-07-19,4,2,tt,14,50,,
myv,5,2017-07-10,2017-07-19,4,2,tt,14,50,,
myv,5,2017-07-10,2017-07-19,4,2,tt,9,50,,
myv,5,2017-07-10,2017-07-19,4,2,tt,13,50,,
myv,5,2017-07-10,2017-07-19,4,2,tt,9,50,,
myv,5,2017-07-10,2017-07-19,4,2,tt,13,50,,
myv,5,2017-07-10,2017-07-19,4,2,tt,13,50,,
myv,5,2017-07-10,2017-07-19,4,2,tt,13,50,,
myv,5,2017-07-10,2017-07-19,4,2,tt,14,50,,
myv,5,2017-07-10,2017-07-19,4,2,tt,14,50,,
myv,5,2017-07-10,2017-07-19,4,2,tt,5,50,,
myv,5,2017-07-10,2017-07-19,4,2,tt,14,50,,
myv,5,2017-07-10,2017-07-19,4,2,tt,14,50,,
myv,5,2017-07-10,2017-07-19,4,2,tt,9,50,,
myv,5,2017-07-10,2017-07-19,4,2,tt,9,50,,
myv,5,2017-07-10,2017-07-19,4,2,tt,13,50,,
myv,5,2017-07-10,2017-07-19,4,2,tt,14,50,,
myv,5,2017-07-10,2017-07-19,4,2,tt,5,50,,
myv,5,2017-07-10,2017-07-19,4,2,tt,9,50,,
myv,5,2017-07-10,2017-07-19,4,2,tt,9,50,,
myv,5,2017-07-10,2017-07-19,4,2,tt,5,50,,
myv,5,2017-07-10,2017-07-19,4,2,tt,9,50,,
myv,5,2017-07-10,2017-07-19,4,2,tt,14,50,,
myv,5,2017-07-10,2017-07-19,4,2,tt,9,50,,
myv,5,2017-07-10,2017-07-19,4,2,tt,5,50,,
myv,5,2017-07-10,2017-07-19,4,2,tt,5,50,,
myv,5,2017-07-10,2017-07-19,4,2,tt,9,50,,
myv,5,2017-07-10,2017-07-19,4,2,tt,5,50,,
myv,5,2017-07-10,2017-07-19,4,2,tt,9,50,,
myv,5,2017-07-10,2017-07-19,4,2,tt,9,50,,
myv,5,2017-07-10,2017-07-19,4,2,tt,3,50,,
myv,5,2017-07-10,2017-07-19,4,2,tt,9,50,,
myv,5,2017-07-10,2017-07-19,4,2,tt,5,50,,
myv,5,2017-07-10,2017-07-19,4,2,tt,4,50,,
myv,5,2017-07-10,2017-07-19,4,2,tt,5,50,,
myv,5,2017-07-10,2017-07-19,4,2,tt,3,50,,
myv,5,2017-07-10,2017-07-19,4,2,tt,5,50,,
myv,5,2017-07-10,2017-07-19,4,2,ch,4,50,,
myv,5,2017-07-10,2017-07-19,4,2,ch,4,50,,
myv,5,2017-07-10,2017-07-19,4,2,ch,8,50,,
myv,5,2017-07-10,2017-07-19,4,2,ch,3,50,,
myv,5,2017-07-10,2017-07-19,4,2,ch,3,50,,
myv,5,2017-07-10,2017-07-19,4,2,tp,25,50,,
myv,5,2017-07-10,2017-07-19,4,2,tp,22,50,,
myv,5,2017-07-10,2017-07-19,4,2,tp,24,50,,
myv,5,2017-07-10,2017-07-19,4,2,tp,25,50,,
myv,5,2017-07-10,2017-07-19,4,2,tp,22,50,,
myv,5,2017-07-10,2017-07-19,4,2,tp,25,50,,
myv,5,2017-07-10,2017-07-19,4,2,tp,8,50,,
myv,5,2017-07-10,2017-07-19,4,2,tp,22,50,,
myv,5,2017-07-10,2017-07-19,4,2,tp,25,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,14,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,14,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,14,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,9,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,13,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,13,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,14,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,9,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,9,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,9,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,14,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,9,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,9,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,9,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,14,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,9,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,9,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,14,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,9,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,13,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,14,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,14,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,9,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,9,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,14,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,14,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,9,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,13,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,9,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,14,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,9,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,9,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,14,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,14,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,14,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,9,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,9,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,9,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,14,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,14,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,13,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,8,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,13,50,,
myv,6,2017-07-11,2017-07-22,1,2,tt,14,50,,
myv,6,2017-07-11,2017-07-22,1,2,ch,9,50,,
myv,6,2017-07-11,2017-07-22,1,2,ch,6,50,,
myv,6,2017-07-11,2017-07-22,1,2,ch,8,50,,
myv,6,2017-07-11,2017-07-22,1,2,tp,13,50,,
myv,6,2017-07-11,2017-07-22,1,2,tp,25,50,,
myv,6,2017-07-11,2017-07-22,1,2,tp,9,50,,
myv,6,2017-07-11,2017-07-22,1,2,tp,14,50,,
myv,6,2017-07-11,2017-07-22,1,2,tp,19,50,,
myv,6,2017-07-11,2017-07-22,1,2,tp,5,50,,
myv,6,2017-07-11,2017-07-22,1,2,or,7,50,,
myv,6,2017-07-11,2017-07-22,1,2,or,11,50,,
myv,6,2017-07-11,2017-07-22,1,2,or,11,50,,
myv,6,2017-07-11,2017-07-22,1,2,or,7,50,,
myv,6,2017-07-11,2017-07-22,1,2,or,12,50,,
myv,6,2017-07-11,2017-07-22,1,2,or,12,50,,
myv,6,2017-07-11,2017-07-22,1,2,or,7,50,,
myv,6,2017-07-11,2017-07-22,1,2,or,12,50,,
myv,6,2017-07-11,2017-07-22,1,2,or,11,50,,
myv,6,2017-07-11,2017-07-22,1,2,or,17,50,,
myv,6,2017-07-11,2017-07-22,1,2,or,11,50,,
myv,6,2017-07-11,2017-07-22,1,2,or,12,50,,
myv,6,2017-07-11,2017-07-22,1,2,or,11,50,,
myv,6,2017-07-11,2017-07-22,1,2,or,11,50,,
myv,6,2017-07-11,2017-07-22,1,2,or,7,50,,
myv,6,2017-07-11,2017-07-22,1,2,or,7,50,,
myv,6,2017-07-11,2017-07-22,1,2,or,12,50,,
myv,6,2017-07-11,2017-07-22,1,2,or,12,50,,
myv,6,2017-07-11,2017-07-22,1,2,or,11,50,,
myv,6,2017-07-11,2017-07-22,1,2,or,12,50,,
myv,6,2017-07-11,2017-07-22,1,2,or,7,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,13,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,14,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,9,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,13,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,14,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,14,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,15,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,13,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,13,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,9,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,9,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,14,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,9,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,13,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,12,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,15,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,14,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,14,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,14,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,13,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,13,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,9,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,13,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,9,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,9,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,9,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,9,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,14,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,9,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,14,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,9,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,3,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,9,50,,
myv,6,2017-07-11,2017-07-22,2,2,tt,5,50,,
myv,6,2017-07-11,2017-07-22,2,2,ch,9,50,,
myv,6,2017-07-11,2017-07-22,2,2,ch,3,50,,
myv,6,2017-07-11,2017-07-22,2,2,tp,8,50,,
myv,6,2017-07-11,2017-07-22,2,2,tp,23,50,,
myv,6,2017-07-11,2017-07-22,2,2,or,7,50,,
myv,6,2017-07-11,2017-07-22,2,2,or,12,50,,
myv,6,2017-07-11,2017-07-22,2,2,or,12,50,,
myv,6,2017-07-11,2017-07-22,2,2,or,7,50,,
myv,6,2017-07-11,2017-07-22,2,2,or,7,50,,
myv,6,2017-07-11,2017-07-22,2,2,or,12,50,,
myv,6,2017-07-11,2017-07-22,2,2,or,11,50,,
myv,6,2017-07-11,2017-07-22,2,2,or,12,50,,
myv,6,2017-07-11,2017-07-22,2,2,or,11,50,,
myv,6,2017-07-11,2017-07-22,2,2,or,7,50,,
myv,6,2017-07-11,2017-07-22,2,2,or,12,50,,
myv,6,2017-07-11,2017-07-22,2,2,or,7,50,,
myv,6,2017-07-11,2017-07-22,2,2,or,12,50,,
myv,6,2017-07-11,2017-07-22,2,2,or,11,50,,
myv,6,2017-07-11,2017-07-22,2,2,or,12,50,,
myv,6,2017-07-11,2017-07-22,2,2,or,12,50,,
myv,6,2017-07-11,2017-07-22,2,2,or,4,50,,
myv,6,2017-07-11,2017-07-22,2,2,or,7,50,,
myv,6,2017-07-11,2017-07-22,2,2,or,19,50,,
myv,6,2017-07-11,2017-07-22,2,2,or,7,50,,
myv,6,2017-07-11,2017-07-22,2,2,or,7,50,,
myv,6,2017-07-11,2017-07-22,2,2,or,11,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,12,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,12,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,12,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,5,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,11,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,13,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,5,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,12,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,13,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,12,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,5,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,11,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,8,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,13,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,12,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,5,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,13,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,8,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,13,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,14,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,8,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,5,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,12,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,13,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,13,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,12,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,12,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,5,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,9,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,5,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,11,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,5,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,12,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,12,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,15,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,10,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,12,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,14,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,15,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,8,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,15,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,12,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,4,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,5,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,5,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,5,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,5,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,13,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,7,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,13,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,14,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,12,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,11,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,12,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,12,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,9,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,12,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,5,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,5,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,8,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,8,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,5,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,3,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,4,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,8,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,12,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,13,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,9,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,11,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,13,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,14,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,12,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,11,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,5,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,5,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,5,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,5,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,14,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,11,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,12,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,5,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,8,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,5,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,5,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,12,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,8,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,5,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,8,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,12,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,16,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,4,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,12,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,13,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,5,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,8,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,5,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,5,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,8,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,4,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,8,50,,
myv,6,2017-07-11,2017-07-20,3,2,tt,3,50,,
