"Plot Title: fridge North (Jamie)"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10517214, SEN S/N: 10517214)","Intensity, Lux (LGR S/N: 10517214, SEN S/N: 10517214)","Coupler Detached (LGR S/N: 10517214)","End Of File (LGR S/N: 10517214)"
578,08/09/20 12:16:20,6.064,301.4,,
579,08/09/20 12:26:20,7.179,301.4,,
580,08/09/20 12:36:20,6.370,301.4,,
581,08/09/20 12:46:20,6.775,301.4,,
582,08/09/20 12:56:20,7.481,301.4,,
583,08/09/20 13:06:20,6.370,301.4,,
584,08/09/20 13:16:20,7.682,247.6,,
585,08/09/20 13:26:20,6.573,290.6,,
586,08/09/20 13:36:20,7.381,290.6,,
587,08/09/20 13:46:20,6.978,290.6,,
588,08/09/20 13:56:20,7.582,387.5,,
589,08/09/20 14:06:20,7.381,387.5,,
590,08/09/20 14:16:20,7.381,387.5,,
591,08/09/20 14:26:20,7.983,387.5,,
592,08/09/20 14:36:20,7.381,290.6,,
593,08/09/20 14:46:20,8.282,387.5,,
594,08/09/20 14:56:20,7.381,387.5,,
595,08/09/20 15:06:20,8.581,387.5,,
596,08/09/20 15:16:20,7.280,387.5,,
597,08/09/20 15:26:20,8.481,387.5,,
598,08/09/20 15:36:20,7.280,387.5,,
599,08/09/20 15:46:20,8.282,387.5,,
600,08/09/20 15:56:20,7.179,387.5,,
601,08/09/20 16:06:20,7.882,387.5,,
602,08/09/20 16:16:20,7.582,387.5,,
603,08/09/20 16:26:20,7.682,387.5,,
604,08/09/20 16:36:20,7.983,387.5,,
605,08/09/20 16:46:20,7.582,387.5,,
606,08/09/20 16:56:20,8.282,387.5,,
607,08/09/20 17:06:20,7.381,387.5,,
608,08/09/20 17:16:20,8.581,387.5,,
609,08/09/20 17:26:20,7.280,387.5,,
610,08/09/20 17:36:20,8.680,473.6,,
611,08/09/20 17:46:20,8.082,462.9,,
612,08/09/20 17:56:20,9.669,462.9,,
613,08/09/20 18:06:20,8.879,462.9,,
614,08/09/20 18:16:20,10.259,462.9,,
615,08/09/20 18:26:20,9.077,366.0,,
616,08/09/20 18:36:20,10.357,226.0,,
617,08/09/20 18:46:20,8.779,226.0,,
618,08/09/20 18:56:20,9.866,226.0,,
619,08/09/20 19:06:20,8.382,236.8,,
620,08/09/20 19:16:20,9.571,236.8,,
621,08/09/20 19:26:20,8.082,236.8,,
622,08/09/20 19:36:20,9.373,236.8,,
623,08/09/20 19:46:20,7.882,236.8,,
624,08/09/20 19:56:20,9.077,236.8,,
625,08/09/20 20:06:20,7.782,226.0,,
626,08/09/20 20:16:20,8.879,236.8,,
627,08/09/20 20:26:20,7.682,226.0,,
628,08/09/20 20:36:20,8.680,236.8,,
629,08/09/20 20:46:20,7.582,236.8,,
630,08/09/20 20:56:20,8.481,236.8,,
631,08/09/20 21:06:20,7.682,236.8,,
632,08/09/20 21:16:20,8.282,236.8,,
633,08/09/20 21:26:20,7.882,236.8,,
634,08/09/20 21:36:20,8.182,236.8,,
635,08/09/20 21:46:20,7.983,236.8,,
636,08/09/20 21:56:20,7.882,236.8,,
637,08/09/20 22:06:20,8.082,236.8,,
638,08/09/20 22:16:20,7.682,236.8,,
639,08/09/20 22:26:20,8.382,236.8,,
640,08/09/20 22:36:20,7.582,236.8,,
641,08/09/20 22:46:20,8.481,236.8,,
642,08/09/20 22:56:20,7.381,236.8,,
643,08/09/20 23:06:20,8.581,236.8,,
644,08/09/20 23:16:20,7.280,236.8,,
645,08/09/20 23:26:20,8.581,236.8,,
646,08/09/20 23:36:20,7.079,236.8,,
647,08/09/20 23:46:20,8.481,236.8,,
648,08/09/20 23:56:20,7.079,236.8,,
649,08/10/20 00:06:20,8.282,236.8,,
650,08/10/20 00:16:20,7.079,236.8,,
651,08/10/20 00:26:20,8.182,236.8,,
652,08/10/20 00:36:20,7.179,236.8,,
653,08/10/20 00:46:20,7.983,236.8,,
654,08/10/20 00:56:20,7.280,236.8,,
655,08/10/20 01:06:20,7.782,236.8,,
656,08/10/20 01:16:20,7.582,236.8,,
657,08/10/20 01:26:20,7.682,236.8,,
658,08/10/20 01:36:20,7.882,236.8,,
659,08/10/20 01:46:20,7.582,236.8,,
660,08/10/20 01:56:20,8.082,236.8,,
661,08/10/20 02:06:20,7.381,236.8,,
662,08/10/20 02:16:20,8.282,236.8,,
663,08/10/20 02:26:20,7.280,236.8,,
664,08/10/20 02:36:20,8.481,236.8,,
665,08/10/20 02:46:20,7.179,236.8,,
666,08/10/20 02:56:20,8.481,236.8,,
667,08/10/20 03:06:20,7.079,236.8,,
668,08/10/20 03:16:20,8.382,236.8,,
669,08/10/20 03:26:20,6.978,236.8,,
670,08/10/20 03:36:20,8.182,236.8,,
671,08/10/20 03:46:20,6.978,236.8,,
672,08/10/20 03:56:20,7.882,236.8,,
673,08/10/20 04:06:20,7.079,0.0,,
674,08/10/20 04:16:20,7.280,0.0,,
675,08/10/20 04:26:20,7.280,0.0,,
676,08/10/20 04:36:20,6.471,0.0,,
677,08/10/20 04:46:20,7.582,0.0,,
678,08/10/20 04:56:20,5.962,0.0,,
679,08/10/20 05:06:20,6.775,0.0,,
680,08/10/20 05:16:20,6.268,0.0,,
681,08/10/20 05:26:20,5.962,0.0,,
682,08/10/20 05:36:20,7.179,0.0,,
683,08/10/20 05:46:20,5.450,0.0,,
684,08/10/20 05:56:20,6.268,0.0,,
685,08/10/20 06:06:20,6.471,0.0,,
686,08/10/20 06:16:20,5.552,0.0,,
687,08/10/20 06:26:20,6.674,0.0,,
688,08/10/20 06:36:20,5.450,0.0,,
689,08/10/20 06:46:20,5.757,0.0,,
690,08/10/20 06:56:20,6.877,0.0,,
691,08/10/20 07:06:20,5.141,0.0,,
692,08/10/20 07:16:20,5.962,0.0,,
693,08/10/20 07:26:20,6.471,0.0,,
694,08/10/20 07:36:20,5.141,0.0,,
695,08/10/20 07:46:20,6.064,0.0,,
696,08/10/20 07:56:20,5.860,0.0,,
697,08/10/20 08:06:20,5.141,0.0,,
698,08/10/20 08:16:20,6.268,0.0,,
699,08/10/20 08:26:20,5.244,0.0,,
700,08/10/20 08:36:20,5.347,0.0,,
701,08/10/20 08:46:20,6.370,0.0,,
702,08/10/20 08:56:20,4.934,0.0,,
703,08/10/20 09:06:20,5.347,0.0,,
704,08/10/20 09:16:20,6.471,0.0,,
705,08/10/20 09:26:20,4.831,0.0,,
706,08/10/20 09:36:20,5.655,0.0,,
707,08/10/20 09:46:20,6.370,0.0,,
708,08/10/20 09:56:20,5.552,0.0,,
709,08/10/20 10:06:20,7.179,656.6,,
710,08/10/20 10:16:20,7.079,624.3,,
711,08/10/20 10:26:20,8.082,613.5,,
712,08/10/20 10:36:20,8.581,419.8,,
713,08/10/20 10:46:20,13.076,333.7,,
714,08/10/20 10:56:20,13.942,215.3,,
715,08/10/20 11:06:20,13.846,236.8,,
716,08/10/20 11:16:20,13.846,236.8,,
717,08/10/20 11:26:20,15.951,376.7,,
718,08/10/20 11:36:20,14.709,366.0,,
719,08/10/20 11:46:20,13.846,355.2,,
720,08/10/20 11:56:20,13.750,355.2,,
721,08/10/20 12:06:20,13.461,355.2,,
722,08/10/20 12:16:20,13.558,355.2,,
723,08/10/20 12:26:20,13.461,355.2,,
724,08/10/20 12:36:20,13.750,355.2,,
725,08/10/20 12:46:20,13.558,355.2,,
726,08/10/20 12:56:20,13.942,355.2,,
727,08/10/20 13:06:20,13.750,355.2,,
728,08/10/20 13:16:20,14.134,355.2,,
729,08/10/20 13:26:20,13.846,355.2,,
730,08/10/20 13:36:20,14.230,355.2,,
731,08/10/20 13:46:20,13.846,355.2,,
732,08/10/20 13:56:20,14.134,355.2,,
733,08/10/20 14:06:20,13.750,355.2,,
734,08/10/20 14:16:20,14.709,344.4,,
735,08/10/20 14:26:20,14.230,344.4,,
736,08/10/20 14:36:20,14.325,355.2,,
737,08/10/20 14:46:20,13.750,355.2,,
738,08/10/20 14:56:20,14.038,344.4,,
739,08/10/20 15:06:20,13.654,355.2,,
740,08/10/20 15:16:20,13.942,355.2,,
741,08/10/20 15:26:20,13.558,355.2,,
742,08/10/20 15:36:20,13.942,344.4,,
743,08/10/20 15:46:20,13.558,355.2,,
744,08/10/20 15:56:20,13.846,355.2,,
745,08/10/20 16:06:20,13.461,355.2,,
746,08/10/20 16:16:20,13.750,355.2,,
747,08/10/20 16:26:20,13.846,355.2,,
748,08/10/20 16:36:20,14.038,355.2,,
749,08/10/20 16:46:20,13.654,355.2,,
750,08/10/20 16:56:20,13.654,355.2,,
751,08/10/20 17:06:20,13.461,355.2,,
752,08/10/20 17:16:20,13.942,355.2,,
753,08/10/20 17:26:20,13.558,355.2,,
754,08/10/20 17:36:20,13.654,355.2,,
755,08/10/20 17:46:20,13.365,355.2,,
756,08/10/20 17:56:20,13.365,355.2,,
757,08/10/20 18:06:20,13.365,355.2,,
758,08/10/20 18:16:20,13.269,355.2,,
759,08/10/20 18:26:20,13.365,355.2,,
760,08/10/20 18:36:20,13.173,355.2,,
761,08/10/20 18:46:20,13.269,355.2,,
762,08/10/20 18:56:20,13.173,355.2,,
763,08/10/20 19:06:20,13.269,355.2,,
764,08/10/20 19:16:20,13.076,355.2,,
765,08/10/20 19:26:20,13.461,355.2,,
766,08/10/20 19:36:20,13.654,355.2,,
767,08/10/20 19:46:20,13.846,355.2,,
768,08/10/20 19:56:20,13.365,355.2,,
769,08/10/20 20:06:20,13.461,355.2,,
770,08/10/20 20:16:20,13.173,355.2,,
771,08/10/20 20:26:20,13.365,355.2,,
772,08/10/20 20:36:20,12.980,355.2,,
773,08/10/20 20:46:20,13.269,355.2,,
774,08/10/20 20:56:20,12.980,355.2,,
775,08/10/20 21:06:20,13.173,355.2,,
776,08/10/20 21:16:20,12.883,355.2,,
777,08/10/20 21:26:20,13.076,355.2,,
778,08/10/20 21:36:20,12.883,355.2,,
779,08/10/20 21:46:20,12.980,355.2,,
780,08/10/20 21:56:20,12.883,355.2,,
781,08/10/20 22:06:20,12.787,355.2,,
782,08/10/20 22:16:20,12.883,355.2,,
783,08/10/20 22:26:20,12.787,355.2,,
784,08/10/20 22:36:20,12.883,355.2,,
785,08/10/20 22:46:20,12.690,355.2,,
786,08/10/20 22:56:20,12.883,355.2,,
787,08/10/20 23:06:20,12.594,355.2,,
788,08/10/20 23:16:20,12.883,355.2,,
789,08/10/20 23:26:20,12.594,355.2,,
790,08/10/20 23:36:20,12.883,355.2,,
791,08/10/20 23:46:20,12.594,355.2,,
792,08/10/20 23:56:20,12.883,355.2,,
793,08/11/20 00:06:20,12.594,355.2,,
794,08/11/20 00:16:20,12.883,355.2,,
795,08/11/20 00:26:20,12.497,355.2,,
796,08/11/20 00:36:20,12.883,355.2,,
797,08/11/20 00:46:20,12.497,355.2,,
798,08/11/20 00:56:20,12.787,355.2,,
799,08/11/20 01:06:20,12.497,355.2,,
800,08/11/20 01:16:20,12.787,355.2,,
801,08/11/20 01:26:20,12.497,355.2,,
802,08/11/20 01:36:20,12.690,355.2,,
803,08/11/20 01:46:20,12.401,355.2,,
804,08/11/20 01:56:20,12.594,355.2,,
805,08/11/20 02:06:20,12.401,355.2,,
806,08/11/20 02:16:20,12.594,355.2,,
807,08/11/20 02:26:20,12.401,355.2,,
808,08/11/20 02:36:20,12.497,355.2,,
809,08/11/20 02:46:20,12.401,355.2,,
810,08/11/20 02:56:20,12.497,355.2,,
811,08/11/20 03:06:20,12.401,355.2,,
812,08/11/20 03:16:20,12.497,355.2,,
813,08/11/20 03:26:20,12.401,355.2,,
814,08/11/20 03:36:20,12.497,355.2,,
815,08/11/20 03:46:20,12.401,355.2,,
816,08/11/20 03:56:20,12.497,355.2,,
817,08/11/20 04:06:20,12.207,0.0,,
818,08/11/20 04:16:20,11.819,0.0,,
819,08/11/20 04:26:20,11.528,0.0,,
820,08/11/20 04:36:20,11.334,0.0,,
821,08/11/20 04:46:20,11.139,0.0,,
822,08/11/20 04:56:20,11.139,0.0,,
823,08/11/20 05:06:20,11.041,0.0,,
824,08/11/20 05:16:20,10.944,0.0,,
825,08/11/20 05:26:20,10.846,0.0,,
826,08/11/20 05:36:20,10.846,0.0,,
827,08/11/20 05:46:20,10.748,0.0,,
828,08/11/20 05:56:20,10.846,0.0,,
829,08/11/20 06:06:20,10.651,0.0,,
830,08/11/20 06:16:20,10.748,0.0,,
831,08/11/20 06:26:20,10.553,0.0,,
832,08/11/20 06:36:20,10.651,0.0,,
833,08/11/20 06:46:20,10.455,0.0,,
834,08/11/20 06:56:20,10.651,0.0,,
835,08/11/20 07:06:20,10.357,0.0,,
836,08/11/20 07:16:20,10.553,0.0,,
837,08/11/20 07:26:20,10.259,0.0,,
838,08/11/20 07:36:20,10.553,0.0,,
839,08/11/20 07:46:20,10.161,0.0,,
840,08/11/20 07:56:20,10.455,0.0,,
841,08/11/20 08:06:20,10.161,0.0,,
842,08/11/20 08:16:20,10.357,0.0,,
843,08/11/20 08:26:20,10.161,0.0,,
844,08/11/20 08:36:20,10.259,0.0,,
845,08/11/20 08:46:20,10.161,0.0,,
846,08/11/20 08:56:20,10.063,0.0,,
847,08/11/20 09:06:20,10.455,0.0,,
848,08/11/20 09:16:20,10.455,0.0,,
849,08/11/20 09:26:20,10.357,0.0,,
850,08/11/20 09:36:20,9.965,0.0,,
851,08/11/20 09:46:20,10.063,0.0,,
852,08/11/20 09:56:20,9.669,0.0,,
853,08/11/20 10:06:20,10.161,376.7,,
854,08/11/20 10:16:20,10.063,366.0,,
855,08/11/20 10:26:20,10.651,355.2,,
856,08/11/20 10:36:20,10.455,355.2,,
857,08/11/20 10:46:20,10.846,355.2,,
858,08/11/20 10:56:20,10.651,355.2,,
859,08/11/20 11:06:20,10.846,366.0,,
860,08/11/20 11:16:20,10.748,355.2,,
861,08/11/20 11:26:20,10.846,355.2,,
862,08/11/20 11:36:20,10.846,355.2,,
863,08/11/20 11:46:20,10.748,355.2,,
864,08/11/20 11:56:20,10.846,355.2,,
865,08/11/20 12:06:20,10.748,355.2,,
866,08/11/20 12:16:20,10.944,355.2,,
867,08/11/20 12:26:20,10.748,355.2,,
868,08/11/20 12:36:20,11.041,355.2,,
869,08/11/20 12:46:20,10.748,355.2,,
870,08/11/20 12:56:20,11.041,355.2,,
871,08/11/20 13:06:20,10.846,355.2,,
872,08/11/20 13:16:20,11.139,355.2,,
873,08/11/20 13:26:20,10.846,355.2,,
874,08/11/20 13:36:20,11.139,355.2,,
875,08/11/20 13:46:20,10.846,355.2,,
876,08/11/20 13:56:20,11.236,366.0,,
877,08/11/20 14:06:20,10.846,355.2,,
878,08/11/20 14:16:20,11.236,355.2,,
879,08/11/20 14:26:20,10.846,355.2,,
880,08/11/20 14:36:20,11.236,355.2,,
881,08/11/20 14:46:20,10.944,355.2,,
882,08/11/20 14:56:20,11.236,355.2,,
883,08/11/20 15:06:20,10.944,355.2,,
884,08/11/20 15:16:20,11.236,355.2,,
885,08/11/20 15:26:20,10.944,355.2,,
886,08/11/20 15:36:20,11.236,355.2,,
887,08/11/20 15:46:20,11.041,355.2,,
888,08/11/20 15:56:20,11.236,355.2,,
889,08/11/20 16:06:20,11.041,355.2,,
890,08/11/20 16:16:20,11.236,355.2,,
891,08/11/20 16:26:20,11.236,355.2,,
892,08/11/20 16:36:20,11.334,355.2,,
893,08/11/20 16:46:20,11.819,484.4,,
894,08/11/20 16:56:20,12.497,398.3,,
895,08/11/20 17:06:20,13.461,366.0,,
896,08/11/20 17:16:20,12.497,366.0,,
897,08/11/20 17:26:20,12.207,366.0,,
898,08/11/20 17:36:20,11.819,366.0,,
899,08/11/20 17:46:20,11.916,366.0,,
900,08/11/20 17:56:20,11.625,366.0,,
901,08/11/20 18:06:20,11.916,366.0,,
902,08/11/20 18:16:20,12.110,366.0,,
903,08/11/20 18:26:20,12.110,366.0,,
904,08/11/20 18:36:20,11.819,366.0,,
905,08/11/20 18:46:20,11.916,366.0,,
906,08/11/20 18:56:20,11.625,366.0,,
907,08/11/20 19:06:20,11.819,366.0,,
908,08/11/20 19:16:20,11.528,366.0,,
909,08/11/20 19:26:20,11.819,366.0,,
910,08/11/20 19:36:20,11.528,376.7,,
911,08/11/20 19:46:20,11.819,366.0,,
912,08/11/20 19:56:20,11.528,366.0,,
913,08/11/20 20:06:20,11.819,366.0,,
914,08/11/20 20:16:20,11.431,366.0,,
915,08/11/20 20:26:20,11.819,366.0,,
916,08/11/20 20:36:20,11.431,376.7,,
917,08/11/20 20:46:20,11.819,376.7,,
918,08/11/20 20:56:20,11.431,366.0,,
919,08/11/20 21:06:20,11.819,366.0,,
920,08/11/20 21:16:20,11.431,366.0,,
921,08/11/20 21:26:20,11.819,366.0,,
922,08/11/20 21:36:20,11.528,366.0,,
923,08/11/20 21:46:20,11.819,366.0,,
924,08/11/20 21:56:20,11.431,366.0,,
925,08/11/20 22:06:20,11.819,376.7,,
926,08/11/20 22:16:20,11.431,366.0,,
927,08/11/20 22:26:20,11.722,366.0,,
928,08/11/20 22:36:20,11.431,366.0,,
929,08/11/20 22:46:20,11.722,366.0,,
930,08/11/20 22:56:20,11.431,366.0,,
931,08/11/20 23:06:20,11.625,376.7,,
932,08/11/20 23:16:20,11.431,366.0,,
933,08/11/20 23:26:20,11.625,376.7,,
934,08/11/20 23:36:20,11.431,366.0,,
935,08/11/20 23:46:20,11.528,376.7,,
936,08/11/20 23:56:20,11.431,366.0,,
937,08/12/20 00:06:20,11.431,376.7,,
938,08/12/20 00:16:20,11.431,366.0,,
939,08/12/20 00:26:20,11.431,366.0,,
940,08/12/20 00:36:20,11.528,366.0,,
941,08/12/20 00:46:20,11.334,366.0,,
942,08/12/20 00:56:20,11.528,366.0,,
943,08/12/20 01:06:20,11.334,376.7,,
944,08/12/20 01:16:20,11.528,366.0,,
945,08/12/20 01:26:20,11.236,366.0,,
946,08/12/20 01:36:20,11.528,366.0,,
947,08/12/20 01:46:20,11.236,366.0,,
948,08/12/20 01:56:20,11.528,366.0,,
949,08/12/20 02:06:20,11.236,366.0,,
950,08/12/20 02:16:20,11.528,366.0,,
951,08/12/20 02:26:20,11.236,366.0,,
952,08/12/20 02:36:20,11.528,366.0,,
953,08/12/20 02:46:20,11.139,366.0,,
954,08/12/20 02:56:20,11.528,376.7,,
955,08/12/20 03:06:20,11.139,366.0,,
956,08/12/20 03:16:20,11.528,366.0,,
957,08/12/20 03:26:20,11.139,366.0,,
958,08/12/20 03:36:20,11.431,376.7,,
959,08/12/20 03:46:20,11.236,366.0,,
960,08/12/20 03:56:20,11.334,376.7,,
961,08/12/20 04:06:20,10.944,0.0,,
962,08/12/20 04:16:20,10.651,0.0,,
963,08/12/20 04:26:20,10.553,0.0,,
964,08/12/20 04:36:20,10.161,0.0,,
965,08/12/20 04:46:20,10.357,0.0,,
966,08/12/20 04:56:20,9.965,0.0,,
967,08/12/20 05:06:20,10.259,0.0,,
968,08/12/20 05:16:20,9.768,0.0,,
969,08/12/20 05:26:20,10.063,0.0,,
970,08/12/20 05:36:20,9.768,0.0,,
971,08/12/20 05:46:20,9.866,0.0,,
972,08/12/20 05:56:20,9.768,0.0,,
973,08/12/20 06:06:20,9.768,0.0,,
974,08/12/20 06:16:20,9.866,0.0,,
975,08/12/20 06:26:20,9.571,0.0,,
976,08/12/20 06:36:20,9.866,0.0,,
977,08/12/20 06:46:20,9.472,0.0,,
978,08/12/20 06:56:20,9.866,0.0,,
979,08/12/20 07:06:20,9.472,0.0,,
980,08/12/20 07:16:20,9.571,0.0,,
981,08/12/20 07:26:20,9.472,0.0,,
982,08/12/20 07:36:20,9.472,0.0,,
983,08/12/20 07:46:20,9.669,0.0,,
984,08/12/20 07:56:20,9.373,0.0,,
985,08/12/20 08:06:20,9.669,0.0,,
986,08/12/20 08:16:20,9.275,0.0,,
987,08/12/20 08:26:20,9.373,0.0,,
988,08/12/20 08:36:20,9.373,0.0,,
989,08/12/20 08:46:20,9.176,0.0,,
990,08/12/20 08:56:20,9.472,0.0,,
991,08/12/20 09:06:20,9.373,0.0,,
992,08/12/20 09:16:20,9.669,0.0,,
993,08/12/20 09:26:20,9.275,0.0,,
994,08/12/20 09:36:20,9.275,0.0,,
995,08/12/20 09:46:20,9.275,0.0,,
996,08/12/20 09:56:20,9.077,0.0,,
997,08/12/20 10:06:20,9.571,398.3,,
998,08/12/20 10:16:20,9.571,387.5,,
999,08/12/20 10:26:20,10.161,376.7,,
1000,08/12/20 10:36:20,10.063,376.7,,
1001,08/12/20 10:46:20,10.357,376.7,,
1002,08/12/20 10:56:20,10.455,366.0,,
1003,08/12/20 11:06:20,10.455,366.0,,
1004,08/12/20 11:16:20,10.651,366.0,,
1005,08/12/20 11:26:20,10.455,366.0,,
1006,08/12/20 11:36:20,10.846,366.0,,
1007,08/12/20 11:46:20,10.455,366.0,,
1008,08/12/20 11:56:20,10.846,366.0,,
1009,08/12/20 12:06:20,10.553,366.0,,
1010,08/12/20 12:16:20,10.846,366.0,,
1011,08/12/20 12:26:20,10.651,366.0,,
1012,08/12/20 12:36:20,10.846,366.0,,
1013,08/12/20 12:46:20,10.748,366.0,,
1014,08/12/20 12:56:20,10.846,366.0,,
1015,08/12/20 13:06:20,10.846,366.0,,
1016,08/12/20 13:16:20,10.846,376.7,,
1017,08/12/20 13:26:20,11.041,366.0,,
1018,08/12/20 13:36:20,10.846,376.7,,
1019,08/12/20 13:46:20,11.139,366.0,,
1020,08/12/20 13:56:20,11.041,366.0,,
1021,08/12/20 14:06:20,11.334,366.0,,
1022,08/12/20 14:16:20,10.944,366.0,,
1023,08/12/20 14:26:20,11.236,366.0,,
1024,08/12/20 14:36:20,10.846,366.0,,
1025,08/12/20 14:46:20,11.236,366.0,,
1026,08/12/20 14:56:20,10.944,366.0,,
1027,08/12/20 15:06:20,11.139,366.0,,
1028,08/12/20 15:16:20,11.041,366.0,,
1029,08/12/20 15:26:20,11.625,376.7,,
1030,08/12/20 15:36:20,11.334,366.0,,
1031,08/12/20 15:46:20,11.334,366.0,,
1032,08/12/20 15:56:20,11.236,366.0,,
1033,08/12/20 16:06:20,11.139,366.0,,
1034,08/12/20 16:16:20,11.236,366.0,,
1035,08/12/20 16:26:20,11.041,376.7,,
1036,08/12/20 16:36:20,11.334,376.7,,
1037,08/12/20 16:46:20,11.041,376.7,,
1038,08/12/20 16:56:20,11.431,366.0,,
1039,08/12/20 17:06:20,11.041,366.0,,
1040,08/12/20 17:16:20,11.431,366.0,,
1041,08/12/20 17:26:20,11.041,376.7,,
1042,08/12/20 17:36:20,11.334,376.7,,
1043,08/12/20 17:46:20,11.041,376.7,,
1044,08/12/20 17:56:20,11.334,376.7,,
1045,08/12/20 18:06:20,11.139,366.0,,
1046,08/12/20 18:16:20,11.236,376.7,,
1047,08/12/20 18:26:20,11.236,376.7,,
1048,08/12/20 18:36:20,11.236,376.7,,
1049,08/12/20 18:46:20,11.236,376.7,,
1050,08/12/20 18:56:20,11.236,376.7,,
1051,08/12/20 19:06:20,11.334,366.0,,
1052,08/12/20 19:16:20,11.139,376.7,,
1053,08/12/20 19:26:20,11.431,366.0,,
1054,08/12/20 19:36:20,11.139,366.0,,
1055,08/12/20 19:46:20,11.528,366.0,,
1056,08/12/20 19:56:20,11.139,366.0,,
1057,08/12/20 20:06:20,11.431,366.0,,
1058,08/12/20 20:16:20,11.139,376.7,,
1059,08/12/20 20:26:20,11.334,366.0,,
1060,08/12/20 20:36:20,11.139,376.7,,
1061,08/12/20 20:46:20,11.236,376.7,,
1062,08/12/20 20:56:20,11.139,376.7,,
1063,08/12/20 21:06:20,11.139,376.7,,
1064,08/12/20 21:16:20,11.236,366.0,,
1065,08/12/20 21:26:20,11.041,366.0,,
1066,08/12/20 21:36:20,11.334,366.0,,
1067,08/12/20 21:46:20,10.944,376.7,,
1068,08/12/20 21:56:20,11.334,366.0,,
1069,08/12/20 22:06:20,10.944,376.7,,
1070,08/12/20 22:16:20,11.236,376.7,,
1071,08/12/20 22:26:20,10.944,376.7,,
1072,08/12/20 22:36:20,11.139,376.7,,
1073,08/12/20 22:46:20,11.139,376.7,,
1074,08/12/20 22:56:20,11.041,376.7,,
1075,08/12/20 23:06:20,11.139,376.7,,
1076,08/12/20 23:16:20,10.944,376.7,,
1077,08/12/20 23:26:20,11.236,366.0,,
1078,08/12/20 23:36:20,10.846,376.7,,
1079,08/12/20 23:46:20,11.236,366.0,,
1080,08/12/20 23:56:20,10.846,376.7,,
1081,08/13/20 00:06:20,11.139,366.0,,
1082,08/13/20 00:16:20,10.944,376.7,,
1083,08/13/20 00:26:20,11.041,376.7,,
1084,08/13/20 00:36:20,10.944,376.7,,
1085,08/13/20 00:46:20,10.944,376.7,,
1086,08/13/20 00:56:20,11.139,366.0,,
1087,08/13/20 01:06:20,10.846,376.7,,
1088,08/13/20 01:16:20,11.236,366.0,,
1089,08/13/20 01:26:20,10.846,366.0,,
1090,08/13/20 01:36:20,11.139,376.7,,
1091,08/13/20 01:46:20,10.748,376.7,,
1092,08/13/20 01:56:20,11.041,376.7,,
1093,08/13/20 02:06:20,10.846,376.7,,
1094,08/13/20 02:16:20,10.944,376.7,,
1095,08/13/20 02:26:20,10.944,376.7,,
1096,08/13/20 02:36:20,10.748,376.7,,
1097,08/13/20 02:46:20,11.139,366.0,,
1098,08/13/20 02:56:20,10.651,376.7,,
1099,08/13/20 03:06:20,11.041,376.7,,
1100,08/13/20 03:16:20,10.748,376.7,,
1101,08/13/20 03:26:20,10.944,376.7,,
1102,08/13/20 03:36:20,10.846,366.0,,
1103,08/13/20 03:46:20,10.748,366.0,,
1104,08/13/20 03:56:20,10.944,366.0,,
1105,08/13/20 04:06:20,10.455,0.0,,
1106,08/13/20 04:16:20,10.455,0.0,,
1107,08/13/20 04:26:20,9.768,0.0,,
1108,08/13/20 04:36:20,9.965,0.0,,
1109,08/13/20 04:46:20,9.571,0.0,,
1110,08/13/20 04:56:20,9.571,0.0,,
1111,08/13/20 05:06:20,9.571,0.0,,
1112,08/13/20 05:16:20,9.275,0.0,,
1113,08/13/20 05:26:20,9.571,0.0,,
1114,08/13/20 05:36:20,9.275,0.0,,
1115,08/13/20 05:46:20,9.373,0.0,,
1116,08/13/20 05:56:20,9.373,0.0,,
1117,08/13/20 06:06:20,9.176,0.0,,
1118,08/13/20 06:16:20,9.472,0.0,,
1119,08/13/20 06:26:20,9.077,0.0,,
1120,08/13/20 06:36:20,9.373,0.0,,
1121,08/13/20 06:46:20,9.176,0.0,,
1122,08/13/20 06:56:20,9.176,0.0,,
1123,08/13/20 07:06:20,9.373,0.0,,
1124,08/13/20 07:16:20,8.978,0.0,,
1125,08/13/20 07:26:20,9.275,0.0,,
1126,08/13/20 07:36:20,9.077,0.0,,
1127,08/13/20 07:46:20,8.978,0.0,,
1128,08/13/20 07:56:20,9.275,0.0,,
1129,08/13/20 08:06:20,8.779,0.0,,
1130,08/13/20 08:16:20,9.077,0.0,,
1131,08/13/20 08:26:20,8.978,0.0,,
1132,08/13/20 08:36:20,8.779,0.0,,
1133,08/13/20 08:46:20,9.176,0.0,,
1134,08/13/20 08:56:20,8.680,0.0,,
1135,08/13/20 09:06:20,8.879,0.0,,
1136,08/13/20 09:16:20,8.879,0.0,,
1137,08/13/20 09:26:20,8.581,0.0,,
1138,08/13/20 09:36:20,8.879,0.0,,
1139,08/13/20 09:46:20,8.581,0.0,,
1140,08/13/20 09:56:20,8.581,0.0,,
1141,08/13/20 10:06:20,9.077,409.0,,
1142,08/13/20 10:16:20,8.978,387.5,,
1143,08/13/20 10:26:20,9.472,376.7,,
1144,08/13/20 10:36:20,9.768,376.7,,
1145,08/13/20 10:46:20,9.669,376.7,,
1146,08/13/20 10:56:20,10.063,376.7,,
1147,08/13/20 11:06:20,9.768,376.7,,
1148,08/13/20 11:16:20,9.965,376.7,,
